"Cruise","Station","Deployment","Tube","Channel","Region","Habitat",".id","Zone","SSE","P.Value","Top_Concen","Bottom_Concen","Top_Flux","Bottom_Flux","Integrated_Prod","OPD","Temperature","In_situ_temperature","In_situ_Integrated_Prod"
"OR1_1219","S3","1","4","3","Gaoping","Shelf","OR1_1219_S3_1_4_Ch3",10,2.52487206632393,0.0244647159090272,137.289366535776,-0.360000014305115,0.00225623352459221,-2.32893067837682e-14,-0.00225623352459207,5330,24.32,25.8054833333333,-0.00250093009173438
"OR1_1219","S3","1","8","1","Gaoping","Shelf","OR1_1219_S3_1_8_Ch1",10,4.36659124443185,0.173007815118905,141.330576336296,-0.629999995231628,0.00244584195121969,-1.40823151411175e-15,-0.00244584195121963,5823,25,25.8054833333333,-0.00258628186292051
"OR1_1219","S3","1","8","2","Gaoping","Shelf","OR1_1219_S3_1_8_Ch2",10,5.20451539410031,0.482610181955669,132.736153275902,0.46000000834465,0.0109282794020492,1.1666391834903e-14,-0.0109282794020493,5429,25,25.8054833333333,-0.0115557797168186
"OR1_1219","S3","1","8","3","Gaoping","Shelf","OR1_1219_S3_1_8_Ch3",10,3.70705155923695,0.208307191788807,133.785116676531,-0.349999994039536,0.00770059222761793,-3.24679319892119e-15,-0.00770059222761786,6317,25,25.8054833333333,-0.00814275918446144
"OR1_1219","S4","1","2","1","Gaoping","Shelf","OR1_1219_S4_1_2_Ch1",10,4.64044947170662,0.4351056303518,118.983873077973,-0.449999988079071,0.00285607355894566,-1.73684193632788e-15,-0.00285607355894566,5232,24.2,25.0175666666667,-0.00302259944056851
"OR1_1219","S4","1","2","3","Gaoping","Shelf","OR1_1219_S4_1_2_Ch3",10,48.2469945208256,0.373207456738842,123.410202978347,-0.200000002980232,0.000628414252951198,-1.92163699641966e-14,-0.000628414252951201,5133,24.2,25.0175666666667,-0.000665054498847281
"OR1_1219","S4","2","2","1","Gaoping","Shelf","OR1_1219_S4_2_2_Ch1",10,5.0329823043374,0.0105092820636219,135.197854424504,-0.579999983310699,0.000843666496656584,-2.61830453121964e-16,-0.000843666496656607,6910,25.17,25.0175666666667,-0.000834799350223911
"OR1_1219","S4","2","2","2","Gaoping","Shelf","OR1_1219_S4_2_2_Ch2",10,1.3127847452217,0.0154206154789777,131.243271743094,-0.230000004172325,0.00329395391970203,1.93296486763421e-14,-0.0032939539197019,6219,25.17,25.0175666666667,-0.00325933363803337
"OR1_1219","S4","2","2","3","Gaoping","Shelf","OR1_1219_S4_2_2_Ch3",10,3.31812813722148,0.0609083530089093,137.592447053488,-0.170000001788139,0.00110328125312562,-1.86872649067464e-14,-0.00110328125312558,8193,25.17,25.0175666666667,-0.00109168549050293
"OR1_1219","S4","2","3","1","Gaoping","Shelf","OR1_1219_S4_2_3_Ch1",10,3.73418223918853,0.140785548645713,129.04559579103,-0.5,0.00151351849168426,-9.95599102564134e-16,-0.0015135184916844,5034,25.05,25.0175666666667,-0.00151011976141707
"OR1_1219","S4","2","3","2","Gaoping","Shelf","OR1_1219_S4_2_3_Ch2",10,2.8384975207611,0.328153383341411,145.76540230043,-0.259999990463257,0.00121157161843666,-2.6766037427691e-14,-0.00121157161843681,5627,25.05,25.0175666666667,-0.00120885093470995
"OR1_1219","S4","2","3","3","Gaoping","Shelf","OR1_1219_S4_2_3_Ch3",10,34.0982280817617,0.0664406295500116,155.235949402631,-0.200000002980232,0.00375342190373607,-1.2692807950852e-15,-0.0037534219037361,6910,25.05,25.0175666666667,-0.00374499328611406
"OR1_1219","S5","1","2","1","Gaoping","Shelf","OR1_1219_S5_1_2_Ch1",10,17.875172535924,0.166330850936693,153.557084058303,-0.490000009536743,0.00244448291527949,-8.0262412927034e-16,-0.00244448291527948,8488,24.2,24.7317,-0.00253625415285818
"OR1_1219","S5","1","2","2","Gaoping","Shelf","OR1_1219_S5_1_2_Ch2",10,7.33226612497688,0.0552567796609686,141.557370298996,-0.28999999165535,0.00357624502299812,-3.46107750987835e-14,-0.00357624502299822,4540,24.2,24.7317,-0.00371050508658622
"OR1_1219","S5","1","2","3","Gaoping","Shelf","OR1_1219_S5_1_2_Ch3",10,3.29671103406735,0.0139618629030235,149.217800753579,-0.5,0.000345747556795541,-3.79142816687015e-16,-0.00034574755679551,6811,24.2,24.7317,-0.000358727676631327
"OR1_1219","S5","2","7","1","Gaoping","Shelf","OR1_1219_S5_2_7_Ch1",10,70.3590939394091,0.0855896497618208,146.826931935591,-0.560000002384186,0.00600393793119704,-1.96348926624965e-15,-0.00600393793119703,7205,24.09,24.7317,-0.0062770167662055
"OR1_1219","S5","2","7","2","Gaoping","Shelf","OR1_1219_S5_2_7_Ch2",10,6.38221373556181,0.351309232833303,117.946955653837,-0.409999996423721,0.00207546317907727,-2.62560307097865e-14,-0.00207546317907724,6613,24.09,24.7317,-0.00216986206753017
"OR1_1219","S5","2","7","3","Gaoping","Shelf","OR1_1219_S5_2_7_Ch3",10,0.0310716862596117,0.00134051214337183,111.999945305786,-0.25,0.00597192410220396,-3.0566361724764e-15,-0.00597192410220399,5133,24.09,24.7317,-0.00624354684302465
"OR1_1219","S5","2","8","1","Gaoping","Shelf","OR1_1219_S5_2_8_Ch1",10,6.66689898577932,0.347261681746059,163.506054982226,-0.340000003576279,0.00450156221784092,-5.33959328075998e-14,-0.00450156221784092,4245,25.22,24.7317,-0.00435175024445143
"OR1_1219","S5","2","8","2","Gaoping","Shelf","OR1_1219_S5_2_8_Ch2",10,1.48868817601289,0.183298671239212,156.475546436424,-0.0900000035762787,0.00344482976461546,-4.72319070060245e-14,-0.0034448297646155,4146,25.22,24.7317,-0.00333018584322693
"OR1_1219","S5","2","8","3","Gaoping","Shelf","OR1_1219_S5_2_8_Ch3",10,25.0990243833862,0.0122718258068152,159.613461095398,-0.490000009536743,0.00636460169098732,-1.82742953539991e-15,-0.00636460169098739,9476,25.22,24.7317,-0.00615278777105845
"OR1_1219","S6","1","1","1","Gaoping","Shelf","OR1_1219_S6_1_1_Ch1",10,10.4767523888286,0.435452549685224,121.63651238154,-1.02999997138977,0.00147056757246694,-1.07424166604958e-14,-0.00147056757246695,8587,16.76,24.8837833333333,-0.00258246967976118
"OR1_1219","S6","1","1","2","Gaoping","Shelf","OR1_1219_S6_1_1_Ch2",10,21.9473744135612,0.0121765564088649,118.716436629685,-1.00999999046326,0.000962218424110925,-3.99881311082752e-16,-0.000962218424110899,9574,16.76,24.8837833333333,-0.00168975567807839
"OR1_1219","S6","1","1","3","Gaoping","Shelf","OR1_1219_S6_1_1_Ch3",10,21.1822774962316,0.480063580310849,121.674734620808,-1.38999998569489,0.000451638482019453,-4.58217151643046e-16,-0.000451638482019419,7206,16.76,24.8837833333333,-0.000793124170466996
"OR1_1219","S6","1","10","1","Gaoping","Shelf","OR1_1219_S6_1_10_Ch1",10,2.56393261811926,0.00794754405118447,127.459770863424,-0.230000004172325,0.0019197809130214,-9.29639758218857e-16,-0.00191978091302137,6416,22.34,24.8837833333333,-0.00228995621265748
"OR1_1219","S6","1","10","2","Gaoping","Shelf","OR1_1219_S6_1_10_Ch2",10,3.3038711899974,0.00650070684113224,116.06941938049,-0.790000021457672,0.00177196595671953,-9.1385527073839e-16,-0.00177196595671959,6021,22.34,24.8837833333333,-0.00211363933440795
"OR1_1219","S6","1","10","3","Gaoping","Shelf","OR1_1219_S6_1_10_Ch3",10,0.850087645473302,0.0621438399958892,122.479383283637,-0.839999973773956,0.0026457813418135,-1.73963973228276e-15,-0.00264578134181358,4442,22.34,24.8837833333333,-0.00315594523308599
"OR1_1219","S6","1","3","1","Gaoping","Shelf","OR1_1219_S6_1_3_Ch1",10,5.63432706968307,0.200448873851328,122.094430522603,0,0.000679504207827945,-1.93637150934127e-16,-0.000679504207827923,9180,24.32,24.8837833333333,-0.000706583871316384
"OR1_1219","S6","1","3","2","Gaoping","Shelf","OR1_1219_S6_1_3_Ch2",10,4.30457769900168,0.0238685379798351,122.260932576274,-0.959999978542328,0.000597983928643557,-1.75356970830002e-14,-0.000597983928643603,7699,24.32,24.8837833333333,-0.000621814838552077
"OR1_1219","S6","1","3","3","Gaoping","Shelf","OR1_1219_S6_1_3_Ch3",10,7.16056253462189,0.00572442078165236,125.743073216769,-1.82000005245209,0.00189554988405963,-4.72780433179392e-16,-0.00189554988405963,8587,24.32,24.8837833333333,-0.00197109151043161
"OR1_1219","S7","2","3","1","Gaoping","Shelf","OR1_1219_S7_2_3_Ch1",10,24.3412141466204,0.0230320487856964,123.961009783428,-0.850000023841858,0.00139131523240836,-6.28421139445554e-16,-0.00139131523240838,7501,25.05,24.901,-0.00137701982535789
"OR1_1219","S7","2","3","2","Gaoping","Shelf","OR1_1219_S7_2_3_Ch2",10,1.65457658049263,0.0132964737224699,125.202374042185,-0.949999988079071,0.00076143930176471,-4.36937944842252e-16,-0.000761439301764685,8982,25.05,24.901,-0.000753615708297568
"OR1_1219","S7","2","3","3","Gaoping","Shelf","OR1_1219_S7_2_3_Ch3",10,106.879094476477,0.00246065827321484,118.687580744058,-1.39999997615814,-0.000696609515351806,-2.39562996443331e-16,0.000696609515351782,8785,25.05,24.901,0.000689452031307017
"OR1_1219","S7","2","4","1","Gaoping","Shelf","OR1_1219_S7_2_4_Ch1",10,21.4466950680604,0.00693139508708984,126.900150413094,-0.189999997615814,0.00170153842637731,-7.12892864956357e-16,-0.00170153842637729,8884,23.26,24.901,-0.0019065174455894
"OR1_1219","S7","2","4","2","Gaoping","Shelf","OR1_1219_S7_2_4_Ch2",10,706.193262582204,0.136667908169337,129.352208017786,-0.579999983310699,0.00440161006505396,-6.09142231757377e-16,-0.00440161006505393,21221,23.26,24.901,-0.0049318582804938
"OR1_1219","S7","2","4","3","Gaoping","Shelf","OR1_1219_S7_2_4_Ch3",10,185.232229475373,0.0448674016511327,130.887790013794,-0.779999971389771,0.00169662964723976,-3.48979507527717e-16,-0.00169662964723975,18457,23.26,24.901,-0.00190101732116248
"OR1_1219","S7","2","5","1","Gaoping","Shelf","OR1_1219_S7_2_5_Ch1",10,11.3996524513495,0.200285851010706,135.180885280885,-0.280000001192093,0.00299068059560289,-2.48150902909755e-14,-0.00299068059560288,4146,22.64,24.901,-0.00349810559353642
"OR1_1219","S7","2","5","2","Gaoping","Shelf","OR1_1219_S7_2_5_Ch2",10,1.79944673955478,0.0458776022814332,124.313739757597,-0.779999971389771,0.00203668979874139,-1.22851341847331e-14,-0.00203668979874144,7106,22.64,24.901,-0.00238225238353807
"OR1_1219","S7","2","5","3","Gaoping","Shelf","OR1_1219_S7_2_5_Ch3",10,10.2352679907546,0.463715834679747,137.535164566638,-0.879999995231628,0.00130976598901299,2.12091776791759e-14,-0.00130976598901288,3652,22.64,24.901,-0.00153199232948048
"OR1_1242","GC1","1","12","1","Gaoping","Canyon","OR1_1242_GC1_1_12_Ch1",10,3.5478437845227,0.225519628905688,99.0328759204695,-1.72000002861023,0.00063388497575186,-2.92049982918018e-14,-0.00063388497575189,3356,23,17.3759333333333,-0.000429248891082537
"OR1_1242","GC1","1","12","2","Gaoping","Canyon","OR1_1242_GC1_1_12_Ch2",10,0.681533581293693,0.13674645579866,71.7221058920473,-0.620000004768372,0.00256888882096519,-3.09438523654346e-15,-0.00256888882096514,2270,23,17.3759333333333,-0.00173957850382184
"OR1_1242","GC1","1","12","3","Gaoping","Canyon","OR1_1242_GC1_1_12_Ch3",10,7.32687765400007,0.20062386368616,98.9867364253393,-1.5900000333786,0.00190205108532801,-2.81133541875576e-14,-0.00190205108532805,3355,23,17.3759333333333,-0.00128801494023574
"OR1_1242","GC1","1","3","1","Gaoping","Canyon","OR1_1242_GC1_1_3_Ch1",10,0.553741804526497,0.0571333593235186,85.805681800396,-1.35000002384186,0.00142267648145316,-1.91720264878369e-15,-0.00142267648145313,2369,23.69,17.3759333333333,-0.000918404083439126
"OR1_1242","GC1","1","3","2","Gaoping","Canyon","OR1_1242_GC1_1_3_Ch2",10,3.11390907683116,0.499833255515688,83.5653137395237,-0.579999983310699,0.00255488403766551,-3.48093737206662e-14,-0.00255488403766553,2961,23.69,17.3759333333333,-0.00164929691570414
"OR1_1242","GC1","1","3","3","Gaoping","Canyon","OR1_1242_GC1_1_3_Ch3",10,2.58542942435168,0.386484381636681,71.4238933649384,-1.52999997138977,0.000707952709184155,-4.53348989570642e-16,-0.000707952709184055,4047,23.69,17.3759333333333,-0.000457016523062449
"OR1_1242","GC1","1","6","1","Gaoping","Canyon","OR1_1242_GC1_1_6_Ch1",10,13.2925500329784,0.0178161072169813,103.215645232661,-1.76999998092651,8.05663680293546e-05,1.34520330953509e-16,-8.05663680294127e-05,5034,23.52,17.3759333333333,-5.26258289347345e-05
"OR1_1242","GC1","1","6","2","Gaoping","Canyon","OR1_1242_GC1_1_6_Ch2",10,1.66084996590634,0.0147286159251617,87.2690964179886,-0.509999990463257,0.000426866137951183,2.47224367835012e-14,-0.000426866137951188,3750,23.52,17.3759333333333,-0.000278828311407173
"OR1_1242","GC1","1","6","3","Gaoping","Canyon","OR1_1242_GC1_1_6_Ch3",10,3.26542692161258,0.367117650394109,92.1990310491262,-1.76999998092651,0.00420011405759294,3.21299384225412e-14,-0.00420011405759298,2961,23.52,17.3759333333333,-0.00274350810775742
"OR1_1242","GS1","2","11","1","Gaoping","Slope","OR1_1242_GS1_2_11_Ch1",10,3.74980261172054,0.405876536491166,82.3876799897685,-4.30000019073486,0.00032668621399385,-1.47029840734395e-14,-0.000326686213993882,4837,22.5,13.47045,-0.000174708593774332
"OR1_1242","GS1","2","11","2","Gaoping","Slope","OR1_1242_GS1_2_11_Ch2",10,0.864143756516663,0.159742122893907,75.0818675290481,-2.09999990463257,0.000184218803378943,-7.77843651611175e-17,-0.000184218803378954,4342,22.5,13.47045,-9.85184152451869e-05
"OR1_1242","GS1","2","11","3","Gaoping","Slope","OR1_1242_GS1_2_11_Ch3",10,1.8852013671768,0.407558652596908,78.7923291337335,-1.55999994277954,0.000589944818089173,1.24210943610232e-14,-0.00058994481808919,4738,22.5,13.47045,-0.000315496721801511
"OR1_1242","GS1","2","4","1","Gaoping","Slope","OR1_1242_GS1_2_4_Ch1",10,5.06980956920974,0.177344220938705,113.662119722189,-2.89000010490417,0.00798123789058334,-4.92413037019931e-15,-0.00798123789058335,4245,25,13.47045,-0.00358918808229728
"OR1_1242","GS1","2","4","2","Gaoping","Slope","OR1_1242_GS1_2_4_Ch2",10,0.911794999021705,0.30984299741178,108.741979344957,-1.48000001907349,0.00822217428051612,-6.01221711524289e-15,-0.00822217428051621,3948,25,13.47045,-0.00369753794370901
"OR1_1242","GS1","2","4","3","Gaoping","Slope","OR1_1242_GS1_2_4_Ch3",10,4.95212008795343,0.0797118021746275,116.616987644965,-1.41999995708466,0.000291425211112543,-2.02095447597916e-14,-0.000291425211112519,4737,25,13.47045,-0.000131054844993421
"OR1_1242","GS1","2","7","1","Gaoping","Slope","OR1_1242_GS1_2_7_Ch1",10,2.0400514055925,0.0270082108881363,103.970443420794,-3.36999988555908,0.000808910896605633,-3.83040654993466e-16,-0.000808910896605656,6613,22.5,13.47045,-0.000432597640123728
"OR1_1242","GS1","2","7","2","Gaoping","Slope","OR1_1242_GS1_2_7_Ch2",10,1.47246716351519,0.00892565282940905,92.7989100188812,-2.11999988555908,0.000760111708582193,-1.68442131883341e-14,-0.000760111708582166,8291,22.5,13.47045,-0.000406500311397537
"OR1_1242","GS1","2","7","3","Gaoping","Slope","OR1_1242_GS1_2_7_Ch3",10,3.94948886702475,0.0120349959143424,100.180813875881,-1.6599999666214,0.000129546194503396,-2.36573844205024e-16,-0.000129546194503413,7699,22.5,13.47045,-6.92800384620187e-05
"OR1_1242","S1","2","1","2","Gaoping","Shelf","OR1_1242_S1_2_1_Ch2",10,1.53148562525327,0.430577301822017,76.1289897389424,-1.53999996185303,0.000305738626381647,-1.55153996474833e-14,-0.00030573862638166,5923,24.97,24.3681833333333,-0.000293247165662011
"OR1_1242","S1","2","1","3","Gaoping","Shelf","OR1_1242_S1_2_1_Ch3",10,7.70681874120327,0.407603209682578,80.9829289105446,-1.00999999046326,-0.000262877423869199,-8.73066944355234e-17,0.000262877423869147,4837,24.97,24.3681833333333,0.000252137128953827
"OR1_1242","S1","2","4","1","Gaoping","Shelf","OR1_1242_S1_2_4_Ch1",10,3.73940008149391,0.0931646979229657,119.119396945952,-0.589999973773956,0.00135404951506674,-9.50047217171958e-16,-0.00135404951506679,5429,25,24.3681833333333,-0.00129602974516333
"OR1_1242","S1","2","4","2","Gaoping","Shelf","OR1_1242_S1_2_4_Ch2",10,3.93305203384105,0.0182918222570372,116.723607790138,-0.990000009536743,0.000750098365303611,-4.49162799764271e-16,-0.000750098365303659,6120,25,24.3681833333333,-0.000717957343815435
"OR1_1242","S1","2","4","3","Gaoping","Shelf","OR1_1242_S1_2_4_Ch3",10,6.04103486135112,0.0541084760560568,119.694373269371,-0.560000002384186,0.000502888300356874,-2.96917100835093e-16,-0.000502888300356852,7896,25,24.3681833333333,-0.000481340001606191
"OR1_1242","S1","2","6","1","Gaoping","Shelf","OR1_1242_S1_2_6_Ch1",10,11.0875709189045,0.0406136647167292,138.819305333785,-0.75,0.0017484004637312,-6.24434208750258e-16,-0.00174840046373124,11746,25.87,24.3681833333333,-0.00157554831849282
"OR1_1242","S1","2","6","2","Gaoping","Shelf","OR1_1242_S1_2_6_Ch2",10,2.76573701414807,0.0298000106826455,142.928429631172,-1.0900000333786,0.00151321847645104,-8.25491047903772e-16,-0.00151321847645098,7699,25.87,24.3681833333333,-0.00136361713208233
"OR1_1242","S1","2","6","3","Gaoping","Shelf","OR1_1242_S1_2_6_Ch3",10,26.159992253693,0.0478436210136484,135.002308889268,-0.759999990463257,0.0030704918599752,-1.17115242731688e-15,-0.00307049185997512,6909,25.87,24.3681833333333,-0.00276693377019907
"OR1_1242","S2","6","12","1","Gaoping","Shelf","OR1_1242_S2_6_12_Ch1",10,11.5930065184157,0.0191275779672054,154.504813401442,-1.74000000953674,0.00109279164457529,-2.64784432075132e-16,-0.00109279164457523,9278,22.87,27.9797833333333,-0.00155724581075983
"OR1_1242","S2","6","12","2","Gaoping","Shelf","OR1_1242_S2_6_12_Ch2",10,9.02081141554715,0.458905872126482,141.51263707651,-0.569999992847443,0.00290565372121424,-2.6717240010768e-15,-0.00290565372121429,3060,22.87,27.9797833333333,-0.0041406036615868
"OR1_1242","S2","6","12","3","Gaoping","Shelf","OR1_1242_S2_6_12_Ch3",10,42.7742533164519,0.0379382613382505,150.296914436823,-1.87000000476837,0.00273368736758038,1.6981329143143e-14,-0.00273368736758039,7304,22.87,27.9797833333333,-0.00389554881959803
"OR1_1242","S2","6","6","1","Gaoping","Shelf","OR1_1242_S2_6_6_Ch1",10,7.32706411042033,0.48541524682918,150.056833816744,-1.71000003814697,0.00077528981455721,-3.94704030270285e-14,-0.00077528981455725,3455,23.25,27.9797833333333,-0.00107608045683147
"OR1_1242","S2","6","6","2","Gaoping","Shelf","OR1_1242_S2_6_6_Ch2",10,0.0166064035001448,0.0466102163628862,63.0562318985066,-0.400000005960464,0.0027005486779883,-4.14456868246278e-15,-0.00270054867798823,2073,23.25,27.9797833333333,-0.00374828560951076
"OR1_1242","S2","6","6","3","Gaoping","Shelf","OR1_1242_S2_6_6_Ch3",10,5.67103764552288,0.495879397595316,129.356661251029,-0.680000007152557,0.00397879916625211,-3.70154335928124e-15,-0.00397879916625215,3553,23.25,27.9797833333333,-0.00552246133519291
"OR1_1242","S2","6","7","1","Gaoping","Shelf","OR1_1242_S2_6_7_Ch1",10,5.55030771738414,0.139335888351534,169.151113042948,-1.61000001430511,0.00120992513348485,-4.2881162240635e-16,-0.00120992513348484,8489,23.15,27.9797833333333,-0.00169102280269098
"OR1_1242","S2","6","7","2","Gaoping","Shelf","OR1_1242_S2_6_7_Ch2",10,4.59213768939438,0.44555875354142,159.501472226718,-0.579999983310699,0.00114809014271334,-1.02810202705271e-15,-0.00114809014271324,5528,23.15,27.9797833333333,-0.00160460061299913
"OR1_1242","S2","6","7","3","Gaoping","Shelf","OR1_1242_S2_6_7_Ch3",10,19.7120748676715,0.497238621767578,150.008656570001,-1.62999999523163,0.00223535427041301,-1.38304348336564e-15,-0.00223535427041301,5330,23.15,27.9797833333333,-0.00312418920704106
"OR1_1242","S3","1","2","1","Gaoping","Shelf","OR1_1242_S3_1_2_Ch1",10,5.01194440943283,0.237481043106058,161.364793467274,-0.0700000002980232,0.00188962755681243,-9.72667123886948e-16,-0.00188962755681225,5231,24.5,28.1429,-0.00243241924499961
"OR1_1242","S3","1","2","2","Gaoping","Shelf","OR1_1242_S3_1_2_Ch2",10,2.75220734872672,0.451164986372504,165.896222305333,0.589999973773956,0.00312497035525076,-1.69721398102965e-15,-0.00312497035525092,5132,24.5,28.1429,-0.00402261176005958
"OR1_1242","S3","1","2","3","Gaoping","Shelf","OR1_1242_S3_1_2_Ch3",10,69.0425645821826,0.111314456040673,166.237151034512,-0.689999997615814,0.00217214230240126,-8.80541787105735e-16,-0.00217214230240122,7304,24.5,28.1429,-0.00279608577901548
"OR1_1242","S3","1","4","1","Gaoping","Shelf","OR1_1242_S3_1_4_Ch1",10,3.65078511618265,0.455216112310557,139.933085736296,-1.13999998569489,0.0019433680277844,-1.03594420513223e-15,-0.00194336802778446,5330,24.5,28.1429,-0.00250159655740538
"OR1_1242","S3","1","4","2","Gaoping","Shelf","OR1_1242_S3_1_4_Ch2",10,2.56190771421555,0.0257036615285994,143.874111313618,0.239999994635582,0.00106744352308808,-4.88327861952504e-16,-0.00106744352308814,5132,24.5,28.1429,-0.00137406451295088
"OR1_1242","S3","1","4","3","Gaoping","Shelf","OR1_1242_S3_1_4_Ch3",10,2.31964250930733,0.154250862904174,143.753125815078,-1,0.00373621334253123,-2.24639255725202e-15,-0.00373621334253141,4639,24.5,28.1429,-0.00480943305734226
"OR1_1242","S3","1","5","1","Gaoping","Shelf","OR1_1242_S3_1_5_Ch1",10,2.54053372864626,0.491873748615998,143.240035381177,-0.629999995231628,0.00305322095526829,-4.13397468511058e-14,-0.0030532209552685,4146,24.5,28.1429,-0.00393025249026314
"OR1_1242","S3","1","5","2","Gaoping","Shelf","OR1_1242_S3_1_5_Ch2",10,8.23506680456603,0.497368114541397,150.98645847335,-0.0700000002980232,0.000936076543974159,-8.97302816286599e-16,-0.000936076543973983,5133,24.5,28.1429,-0.00120496263517461
"OR1_1242","S3","1","5","3","Gaoping","Shelf","OR1_1242_S3_1_5_Ch3",10,6.55935733171643,0.492371830773229,152.79029703344,-1.42999994754791,0.000927652724291186,-4.13299901322998e-16,-0.000927652724291347,5231,24.5,28.1429,-0.00119411909035088
"OR1_1242","S5","1","7","2","Gaoping","Shelf","OR1_1242_S5_1_7_Ch2",10,18.8698773379056,0.0463954439142635,134.650050009788,-1.71000003814697,0.000140901190488225,-1.89259753225026e-14,-0.000140901190488274,9377,22,23.6886666666667,-0.000158397599078233
"OR1_1242","S5","1","7","3","Gaoping","Shelf","OR1_1242_S5_1_7_Ch3",10,18.0226963263172,0.0501063688300331,138.500470743923,-1.12000000476837,0.00104495887608677,-3.66113643235537e-16,-0.00104495887608671,10956,22,23.6886666666667,-0.00117471666870975
"OR1_1242","S5","1","8","1","Gaoping","Shelf","OR1_1242_S5_1_8_Ch1",10,9.83547939329899,0.0163078493899316,113.139143172953,-3.90000009536743,0.00211199321509272,-1.29543040697366e-14,-0.0021119932150927,11450,21.5,23.6886666666667,-0.00245797776764481
"OR1_1242","S5","1","8","2","Gaoping","Shelf","OR1_1242_S5_1_8_Ch2",10,3.0261361758106,0.0280264227471122,113.387708630282,-1.66999995708466,0.0010289665610698,1.15597896808582e-14,-0.00102896656106975,8686,21.5,23.6886666666667,-0.00119753080298052
"OR1_1242","S5","1","8","3","Gaoping","Shelf","OR1_1242_S5_1_8_Ch3",10,5.51991542836236,0.126148605977586,109.13081125149,-1.38999998569489,0.000543756185512101,-1.09497259220898e-14,-0.000543756185512087,11450,21.5,23.6886666666667,-0.000632833763601553
"OR1_1242","S5","1","9","1","Gaoping","Shelf","OR1_1242_S5_1_9_Ch1",10,3.50611554137297,0.000102645009985025,122.668360303805,-4.26999998092651,0.000930816928327776,-1.06223540915344e-16,-0.000930816928327777,10759,21.5,23.6886666666667,-0.00108330239852437
"OR1_1242","S5","1","9","2","Gaoping","Shelf","OR1_1242_S5_1_9_Ch2",10,3.41451014098874,0.00286404255939665,115.004104891456,-2.11999988555908,0.000550302971785067,9.40785114289744e-15,-0.000550302971785027,10265,21.5,23.6886666666667,-0.000640453037656703
"OR1_1242","S6","1","11","1","Gaoping","Shelf","OR1_1242_S6_1_11_Ch1",10,3.84545556871952,0.00948003213055437,128.734534431087,-1.55999994277954,0.00017492530549936,1.22350767271955e-14,-0.000174925305499315,9476,24.4,27.4940166666667,-0.000216766329333091
"OR1_1242","S6","1","11","3","Gaoping","Shelf","OR1_1242_S6_1_11_Ch3",10,9.5115967757692,0.491806123624481,127.784343551985,-1.44000005722046,0.00278533719032955,2.16168577179462e-14,-0.0027853371903295,6317,24.4,27.4940166666667,-0.00345157218379152
"OR1_1242","S6","1","3","1","Gaoping","Shelf","OR1_1242_S6_1_3_Ch1",10,4.31113882930689,0.0324598418565697,143.052017644707,-0.920000016689301,0.0014692625322322,-1.56040486261957e-14,-0.00146926253223226,6613,23.69,27.4940166666667,-0.00191254523530232
"OR1_1242","S6","1","3","2","Gaoping","Shelf","OR1_1242_S6_1_3_Ch2",10,2.63828188176189,0.0380947717801118,145.587043920083,-0.970000028610229,0.00298823684065579,-1.29766381594366e-15,-0.00298823684065573,6318,23.69,27.4940166666667,-0.00388980049934842
"OR1_1242","S6","1","3","3","Gaoping","Shelf","OR1_1242_S6_1_3_Ch3",10,1.35622906137006,0.483702647785004,142.931516831753,-1.07000005245209,0.00281466423608484,-1.40851837738736e-15,-0.00281466423608492,4936,23.69,27.4940166666667,-0.00366386030787933
"OR1_1242","S6","1","6","1","Gaoping","Shelf","OR1_1242_S6_1_6_Ch1",10,3.39507104551551,0.00582310230227912,146.054606528958,-1.5,0.00104818617200037,-8.41672715838421e-16,-0.00104818617200046,5823,23.52,27.4940166666667,-0.00138060120481291
"OR1_1242","S6","1","6","2","Gaoping","Shelf","OR1_1242_S6_1_6_Ch2",10,1.82701588395294,0.269707514821274,136.180821384724,-1.25999999046326,0.00231264054268751,-9.37501280383271e-16,-0.00231264054268764,6120,23.52,27.4940166666667,-0.00304605651631545
"OR1_1242","S6","1","6","3","Gaoping","Shelf","OR1_1242_S6_1_6_Ch3",10,4.43944838458832,0.131261440625484,144.133235134422,-1.4099999666214,0.000753462743377039,-2.24106676924285e-16,-0.000753462743377004,6415,23.52,27.4940166666667,-0.000992411080278473
"OR1_1242","S7","2","10","1","Gaoping","Shelf","OR1_1242_S7_2_10_Ch1",10,2.41465964796132,0.188954578697309,142.166077790361,-2.48000001907349,0.000641393941254944,-7.36703966069796e-16,-0.000641393941254893,5626,21.1,27.8059666666667,-0.00102092670679372
"OR1_1242","S7","2","10","2","Gaoping","Shelf","OR1_1242_S7_2_10_Ch2",10,3.54723093386688,0.0524817997475008,140.625735717259,-2.25999999046326,0.00108563684236068,-9.18919174682765e-16,-0.00108563684236074,6909,21.1,27.8059666666667,-0.00172804196447004
"OR1_1242","S7","2","10","3","Gaoping","Shelf","OR1_1242_S7_2_10_Ch3",10,52.9793941043043,0.0702755814150449,146.358971663474,-1.99000000953674,0.00218247420649555,-8.37173947842933e-16,-0.00218247420649561,10660,21.1,27.8059666666667,-0.0034739121481884
